Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Go-morgen yogurt,QDY43,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY43,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Skyr Cottage cheese,QDY44,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY44,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Corn Flakes Havrefras Special-K,QDY45,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY45,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Havreloops Cheerios etc.,,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Coco pops Honnikorn etc.,QDY46,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY46,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Oatmeal oat porridge,QDY47,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY47,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Muesli mixed cereal,QDY48,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY48,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 box per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6box per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 box per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==More than 1 box per day,Categorical,QDY49,q10-diet-c
Did you eat the following food items the last month?,Other type of porridge,QDY49,,1==Not eaten;2==1 to 3 portions per month;3==1 portion per week;4==2 to 6 portions per week;5==1 portion per day;6==more than 1 portion per day,Categorical,QDY49,q10-diet-c
How often did you eat the following type of bread the last month?,Wholemeal bread Not eaten,QDY50,,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY50,q10-diet-c
How often did you eat the following type of bread the last month?,Coarse bread,QDY51,,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY51,q10-diet-c
How often did you eat the following type of bread the last month?,White bread,QDY52,,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY52,q10-diet-c
How often did you eat the following type of bread the last month?,Crispbread,QDY53,,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY53,q10-diet-c
