Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How often do you give your child the following to drink now that he or she is 18 months old?,Yogurt with active lactobacillus all types,EE56,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE56,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Yogurt with active lactobacillus all types,EE56,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE56,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Yogurt with active lactobacillus all types,EE56,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE56,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Yogurt with active lactobacillus all types,EE56,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE56,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other yogurt,EE57,1 to 3,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE57,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Other types of sour milk,EE58,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE58,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Tap water,EE59,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE59,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Bottled water,EE60,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE60,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Juice,EE61,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE61,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never;2==1 to 3s times a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==Less than once a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==Less than once a week;3==4 to 6 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==1 to 3s times a week;3==1 to 3 times a week;4==At least once a day;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
How often do you give your child the following to drink now that he or she is 18 months old?,Cordial with added sugar,EE62,,1==Never or seldom;2==1 to 3s times a week;3==4 to 6 times a week;4==4 to 6 times a week;5==1 to 2 times in 24 hours;6==3 to 4 times in 24 hours;7==5 or more times in 24 hours,Categorical,EE62,q05-m18-m
