Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How do these statements fit the child?,Has difficulty understanding the meaning of common words,LL192,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL192,q07-y05-m
How do these statements fit the child?,Has difficulty understanding the meaning of common words,LL192,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL192,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Is often searching for the right words,LL194,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL194,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,Uses incomplete sentences,LL195,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL195,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,*,LL198,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL198,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty remembering things,LL201,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL201,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Has difficulty understanding what others are saying,LL202,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL202,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Misconceive instructions and messages,LL203,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL203,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Has problems remembering messages,LL204,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL204,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,Misunderstands context and what is going on,LL205,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL205,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,child absolutely right,LL206,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL206,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Has difficulty expressing wishes and needs,LL207,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL207,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
