Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How has your physical activity in leisure time been in the last year?,Heavy physical activity,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,Heavy physical activity,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,Heavy physical activity,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF476,FF476; FF476; FF476,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF476,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,per week,,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,FF477,FF477; FF477; FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,etc. at least 4 hours per week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==None;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Less than 1 per week;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==1 to 2 times per week;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==3 or more times per week,Categorical,FF477,q01-w15-f
How has your physical activity in leisure time been in the last year?,regularly and several times a week,FF477,,1==Read watch TV or other sedentary occupation;2==Walking cycling or other motion at least 4 hours;3==Take part in sports or athletics heavy garden work;4==Hard training or take part in competitive sport,Categorical,FF477,q01-w15-f
Have you ever used any of the following substances?,Never Previously,,,,Tick,,q01-w15-f
Have you ever used any of the following substances?,Anabolic steroid,FF321; FF322; FF323; FF324;,,,Tick,FF321,q01-w15-f
Have you ever used any of the following substances?,Testosterone medications,FF325; FF326; FF327; FF328;,,,Tick,FF325,q01-w15-f
Have you ever used any of the following substances?,Growth hormone,FF329; FF330; FF331; FF332;,,,Tick,FF329,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Feeling fearful,FF251,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF251,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Nervousness or shakiness inside,FF252,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF252,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Feeling hopeless about the future,FF253,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF253,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Worrying too much about things,FF255,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF255,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Feeling everything is an effort,FF256,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF256,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Feeling tense or keyed up,FF257,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF257,q01-w15-f
Have you been bothered by any of the following feelings during the last two weeks?,Suddenly scared for no reason,FF258,,1==Not bothered;2==A little bothered;3==Quite bothered;4==Very bothered,Categorical,FF258,q01-w15-f
Have you ever experienced the following for a period of 2 weeks or more earlier in your life?,Felt depressed sad,FF259,,1==No;2==Yes,Categorical,FF259,q01-w15-f
Have you ever experienced the following for a period of 2 weeks or more earlier in your life?,Had problems with appetite or eaten too much,FF260,,1==No;2==Yes,Categorical,FF260,q01-w15-f
Have you ever experienced the following for a period of 2 weeks or more earlier in your life?,Been bothered by lack of energy,FF261,,1==No;2==Yes,Categorical,FF261,q01-w15-f
Have you ever experienced the following for a period of 2 weeks or more earlier in your life?,Blamed yourself and felt worthless,FF262,,1==No;2==Yes,Categorical,FF262,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I have a positive attitude toward myself,FF265,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF265,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,I feel completely useless at times,FF266,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF266,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF480,q01-w15-f
What kind of perception do you have of yourself?,Am the life of the party,FF480,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF480,q01-w15-f
