Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number 0 – 9999;1==No;2==Yes;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number 0 – 9999;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number 0 – 9999;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number 0 – 9999;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number of days variation Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number of days variation Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number of days variation Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,month,AA166; AA171;,,Number of days variation Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA166,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 9999;1==No;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 9999;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 9999;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number 0 – 9999;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number of days variation Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number of days variation Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number of days variation Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Year,AA167; AA172;,,Number of days variation Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA167,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 9999;1==No;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 9999;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 9999;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number 0 – 9999;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number of days variation Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number of days variation Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number of days variation Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,Amount,AA169; AA174;,,Number of days variation Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA169,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 9999;1==No;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 9999;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 9999;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number 0 – 9999;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number of days variation Number 0 – 99;1==No;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number of days variation Number 0 – 99;1==No;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number of days variation Number 0 – 99;1==Trace of blood;2==Yes;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you had bleeding from the vagina once or more during this pregnancy?,number of times,AA175,,Number of days variation Number 0 – 99;1==Trace of blood;2==More than just a trace;3==Coagulated blood,Categorical,AA175,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,medicines and how many days you took them.,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Illness or health problem,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,In week of pregnancy,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,0 to 4,,0 to 4; 5 to 8; 9 to 12; 0 to 4; 5 to 8; 9 to 12;,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Pelvic relaxation,AA176; AA177; AA178; AA179; AA180; AA181; AA182; AA183; AA184; AA185;,0 to 4,months Number of,Numeric,AA176,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Abdominal pain,AA186; AA187; AA188; AA189; AA190; AA191; AA192; AA193; AA194; AA195;,0 to 4,months Number of,Numeric,AA186,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Back pain,AA196; AA197; AA198; AA199; AA200; AA201; AA202; AA203; AA204; AA205;,0 to 4,months Number of,Numeric,AA196,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Neck and shoulder,AA206; AA207; AA208; AA209; AA210; AA211; AA212; AA213; AA214; AA215;,0 to 4,months Number of,Numeric,AA206,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,pain,AA1589,0 to 4,months Number of,Numeric,AA1589,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Nausea,AA216; AA217; AA218; AA219; AA220; AA221; AA222; AA223; AA224; AA225;,0 to 4,months Number of,Numeric,AA216,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Nausea with,AA226; AA227; AA228; AA229; AA230; AA231; AA232; AA233; AA234; AA235;,0 to 4,months Number of,Numeric,AA226,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,vomiting,AA1591,0 to 4,months Number of,Numeric,AA1591,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Vaginal thrush,AA236; AA237; AA238; AA239; AA240; AA241; AA242; AA243; AA244; AA245;,0 to 4,months Number of,Numeric,AA236,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Vaginal,AA246; AA247; AA248; AA249; AA250; AA251; AA252; AA253; AA254; AA255;,0 to 4,months Number of,Numeric,AA246,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,catarrh or unusual,AA1593,0 to 4,months Number of,Numeric,AA1593,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,discharge,AA1593,0 to 4,months Number of,Numeric,AA1593,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Pregnancy itchy,AA256; AA257; AA258; AA259; AA260; AA261; AA262; AA263; AA264; AA265;,0 to 4,months Number of,Numeric,AA256,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Constipation,AA266; AA267; AA268; AA269; AA270; AA271; AA272; AA273; AA274; AA275;,0 to 4,months Number of,Numeric,AA266,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Diarrhoea or gastric,AA276; AA277; AA278; AA279; AA280; AA281; AA282; AA283; AA284; AA285;,0 to 4,months Number of,Numeric,AA276,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,flu,AA1596,0 to 4,months Number of,Numeric,AA1596,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Unusual,AA286; AA287; AA288; AA289; AA290; AA291; AA292; AA293; AA294; AA295;,0 to 4,months Number of,Numeric,AA286,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,tiredness or sleepiness,AA1597,0 to 4,months Number of,Numeric,AA1597,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Sleeping problems,AA296; AA297; AA298; AA299; AA300; AA301; AA302; AA303; AA304; AA305;,0 to 4,months Number of,Numeric,AA296,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Heartburn or reflux,AA306; AA307; AA308; AA309; AA310; AA311; AA312; AA313; AA314; AA315;,0 to 4,months Number of,Numeric,AA306,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Oedema,AA316; AA317; AA318; AA319; AA320; AA321; AA322; AA323; AA324; AA325;,0 to 4,months Number of,Numeric,AA316,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Fever with rash,AA326; AA327; AA328; AA329; AA330; AA331; AA332; AA333; AA334; AA335;,0 to 4,months Number of,Numeric,AA326,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,o,,0 to 4,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Fever over,AA336; AA337; AA338; AA339; AA340; AA341; AA342; AA343; AA344; AA345;,0 to 4,months Number of,Numeric,AA336,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Common cold,AA346; AA347; AA348; AA349; AA350; AA351; AA352; AA353; AA354; AA355;,0 to 4,months Number of,Numeric,AA346,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Throat infection,AA356; AA357; AA358; AA359; AA360; AA361; AA362; AA363; AA364; AA365;,0 to 4,months Number of,Numeric,AA356,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,medicines and how many days you took them.,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Week with illness or health problem,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Week of pregnancy,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,0 to 4,,0 to 4; 5 to 8; 9 to 12; 0 to 4; 5 to 8; 9 to 12;,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Sinusitis or ear,AA366; AA367; AA368; AA369; AA370; AA371; AA372; AA373; AA374; AA375;,0 to 4,months Number of,Numeric,AA366,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,infection,AA1605,0 to 4,months Number of,Numeric,AA1605,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Influenza,AA376; AA377; AA378; AA379; AA380; AA381; AA382; AA383; AA384; AA385;,0 to 4,months Number of,Numeric,AA376,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Pneumonia or,AA386; AA387; AA388; AA389; AA390; AA391; AA392; AA393; AA394; AA395;,0 to 4,months Number of,Numeric,AA386,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,bronchitis,AA1607,0 to 4,months Number of,Numeric,AA1607,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Sugar in urine,AA396; AA397; AA398; AA399; AA400; AA401; AA402; AA403; AA404; AA405;,0 to 4,months Number of,Numeric,AA396,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Protein in urine,AA406; AA407; AA408; AA409; AA410; AA411; AA412; AA413; AA414; AA415;,0 to 4,months Number of,Numeric,AA406,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Use of medication during this pregnancy,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Name of,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,medicine,,0 to 4; 5 to 8; 9 to 12;,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,pregnancy,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA421,AA421; AA421; AA422; AA423; AA424; AA425; AA426; AA421,,months Number of,Numeric,AA421,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA430,AA430; AA430; AA431; AA432; AA433; AA434; AA435; AA436; AA430,,months Number of,Numeric,AA430,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1611,AA1611; AA1611; AA1611,,months Number of,Numeric,AA1611,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1611,AA1611; AA1611; AA1611,,months Number of,Numeric,AA1611,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA439,AA439; AA439; AA440; AA441; AA442; AA443; AA444; AA445; AA439,,months Number of,Numeric,AA439,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1612,AA1612; AA1612; AA1612,,months Number of,Numeric,AA1612,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1612,AA1612; AA1612; AA1612,,months Number of,Numeric,AA1612,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA448,AA448; AA448; AA449; AA450; AA451; AA452; AA453; AA454; AA448,,months Number of,Numeric,AA448,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1613,AA1613; AA1613; AA1613,,months Number of,Numeric,AA1613,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1613,AA1613; AA1613; AA1613,,months Number of,Numeric,AA1613,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA457,AA457; AA457; AA458; AA459; AA460; AA461; AA462; AA463; AA457,,months Number of,Numeric,AA457,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1614,AA1614; AA1614; AA1614,,months Number of,Numeric,AA1614,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1614,AA1614; AA1614; AA1614,,months Number of,Numeric,AA1614,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA466,AA466; AA466; AA467; AA468; AA469; AA470; AA471; AA472; AA466,,months Number of,Numeric,AA466,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1615,AA1615; AA1615; AA1615,,months Number of,Numeric,AA1615,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1615,AA1615; AA1615; AA1615,,months Number of,Numeric,AA1615,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA475,AA475; AA475; AA476; AA477; AA478; AA479; AA480; AA481; AA475,,months Number of,Numeric,AA475,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1616,AA1616; AA1616; AA1616,,months Number of,Numeric,AA1616,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1616,AA1616; AA1616; AA1616,,months Number of,Numeric,AA1616,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA484,AA484; AA484; AA485; AA486; AA487; AA488; AA489; AA490; AA484,,months Number of,Numeric,AA484,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1617,AA1617; AA1617; AA1617,,months Number of,Numeric,AA1617,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1617,AA1617; AA1617; AA1617,,months Number of,Numeric,AA1617,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA493,AA493; AA493; AA494; AA495; AA496; AA497; AA498; AA499; AA493,,months Number of,Numeric,AA493,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1618,AA1618; AA1618; AA1618,,months Number of,Numeric,AA1618,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1618,AA1618; AA1618; AA1618,,months Number of,Numeric,AA1618,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA502,AA502; AA502; AA503; AA504; AA505; AA506; AA507; AA508; AA502,,months Number of,Numeric,AA502,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1619,AA1619; AA1619; AA1619,,months Number of,Numeric,AA1619,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1619,AA1619; AA1619; AA1619,,months Number of,Numeric,AA1619,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA511,AA511; AA511; AA512; AA513; AA514; AA515; AA516; AA517; AA511,,months Number of,Numeric,AA511,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1620,AA1620; AA1620; AA1620,,months Number of,Numeric,AA1620,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1620,AA1620; AA1620; AA1620,,months Number of,Numeric,AA1620,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA520,AA520; AA520; AA521; AA522; AA523; AA524; AA525; AA526; AA520,,months Number of,Numeric,AA520,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1621,AA1621; AA1621; AA1621,,months Number of,Numeric,AA1621,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1621,AA1621; AA1621; AA1621,,months Number of,Numeric,AA1621,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA529,AA529; AA529; AA530; AA531; AA532; AA533; AA534; AA535; AA529,,months Number of,Numeric,AA529,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1622,AA1622; AA1622; AA1622,,months Number of,Numeric,AA1622,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1622,AA1622; AA1622; AA1622,,months Number of,Numeric,AA1622,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA538,AA538; AA538; AA539; AA540; AA541; AA542; AA543; AA544; AA538,,months Number of,Numeric,AA538,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1623,AA1623; AA1623; AA1623,,months Number of,Numeric,AA1623,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1623,AA1623; AA1623; AA1623,,months Number of,Numeric,AA1623,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA547,AA547; AA547; AA548; AA549; AA550; AA551; AA552; AA553; AA547,,months Number of,Numeric,AA547,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1624,AA1624; AA1624; AA1624,,months Number of,Numeric,AA1624,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1624,AA1624; AA1624; AA1624,,months Number of,Numeric,AA1624,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA556,AA556; AA556; AA557; AA558; AA559; AA560; AA561; AA562; AA556,,months Number of,Numeric,AA556,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1625,AA1625; AA1625; AA1625,,months Number of,Numeric,AA1625,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1625,AA1625; AA1625; AA1625,,months Number of,Numeric,AA1625,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA565,AA565; AA565; AA566; AA567; AA568; AA559; AA570; AA571; AA565,,months Number of,Numeric,AA565,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1626,AA1626; AA1626; AA1626,,months Number of,Numeric,AA1626,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1626,AA1626; AA1626; AA1626,,months Number of,Numeric,AA1626,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,Name of,,,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,medicine,,0 to 4; 5 to 8; 9 to 12;,months Number of,Numeric,,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA574,AA574; AA574; AA575; AA576; AA577; AA578; AA579; AA580; AA574,,months Number of,Numeric,AA574,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1627,AA1627; AA1627; AA1627,,months Number of,Numeric,AA1627,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1627,AA1627; AA1627; AA1627,,months Number of,Numeric,AA1627,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA583,AA583; AA583; AA584; AA585; AA586; AA587; AA588; AA589; AA583,,months Number of,Numeric,AA583,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1628,AA1628; AA1628; AA1628,,months Number of,Numeric,AA1628,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1628,AA1628; AA1628; AA1628,,months Number of,Numeric,AA1628,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA592,AA592; AA592; AA593; AA594; AA595; AA596; AA597; AA598; AA592,,months Number of,Numeric,AA592,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1629,AA1629; AA1629; AA1629,,months Number of,Numeric,AA1629,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1629,AA1629; AA1629; AA1629,,months Number of,Numeric,AA1629,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA601,AA601; AA601; AA602; AA603; AA604; AA605; AA606; AA607; AA601,,months Number of,Numeric,AA601,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1630,AA1630; AA1630; AA1630,,months Number of,Numeric,AA1630,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1630,AA1630; AA1630; AA1630,,months Number of,Numeric,AA1630,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA610,AA610; AA610; AA611; AA612; AA613; AA614; AA615; AA616; AA610,,months Number of,Numeric,AA610,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1631,AA1631; AA1631; AA1631,,months Number of,Numeric,AA1631,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1631,AA1631; AA1631; AA1631,,months Number of,Numeric,AA1631,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA619,AA619; AA619; AA620; AA621; AA622; AA623; AA624; AA625; AA619,,months Number of,Numeric,AA619,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1632,AA1632; AA1632; AA1632,,months Number of,Numeric,AA1632,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1632,AA1632; AA1632; AA1632,,months Number of,Numeric,AA1632,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA628,AA628; AA628; AA629; AA630; AA631; AA632; AA633; AA634; AA628,,months Number of,Numeric,AA628,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1633,AA1633; AA1633; AA1633,,months Number of,Numeric,AA1633,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1633,AA1633; AA1633; AA1633,,months Number of,Numeric,AA1633,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA637,AA637; AA637; AA638; AA639; AA640; AA641; AA642; AA643; AA637,,months Number of,Numeric,AA637,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1634,AA1634; AA1634; AA1634,,months Number of,Numeric,AA1634,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1634,AA1634; AA1634; AA1634,,months Number of,Numeric,AA1634,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA646,AA646; AA646; AA647; AA648; AA649; AA650; AA651; AA652; AA646,,months Number of,Numeric,AA646,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1635,AA1635; AA1635; AA1635,,months Number of,Numeric,AA1635,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1635,AA1635; AA1635; AA1635,,months Number of,Numeric,AA1635,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA655,AA655; AA655; AA656; AA657; AA658; AA659; AA660; AA661; AA655,,months Number of,Numeric,AA655,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1636,AA1636; AA1636; AA1636,,months Number of,Numeric,AA1636,q01-w15-m
Have you experienced any of the following illnesses or problems during this pregnancy?,AA1636,AA1636; AA1636; AA1636,,months Number of,Numeric,AA1636,q01-w15-m
